Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Bob’s Testimonial - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: Home Reviews and Stories Bob Doesn’t Let Spasticity Stand In His Way Transcript Find a BOTOX® specialist Find a BOTOX® s…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/bobs-testimonial,main_region_0,default,templateIds: tpl_8
Bob’s Testimonial - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/bobs-testimonial,site_footer,default,templateIds: tpl_8
Understanding Spasticity Symptoms - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/understanding-spasticity,header_utility_strip,default,templateIds: tpl_9
Understanding Spasticity Symptoms - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/understanding-spasticity,header_primary_navigation,default,templateIds: tpl_9
Understanding Spasticity Symptoms - BOTOX® (onabotulinumtoxinA),main region 0,"Major content region in main (div). Preview: WHAT IS SPASTICITY? Spasticity is a condition that causes muscle stiffness which can interfere with walking, movement, s…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/understanding-spasticity,main_region_0,default,templateIds: tpl_9
Understanding Spasticity Symptoms - BOTOX® (onabotulinumtoxinA),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/understanding-spasticity,form_block_0,default,templateIds: tpl_9
Understanding Spasticity Symptoms - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/understanding-spasticity,site_footer,default,templateIds: tpl_9
Maddi’s Testimonial - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/maddis-testimonial,header_utility_strip,default,templateIds: tpl_10
Maddi’s Testimonial - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/maddis-testimonial,header_primary_navigation,default,templateIds: tpl_10
Maddi’s Testimonial - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: Home Reviews and Stories BOTOX® Helped Maddi Work Toward Her Everyday Wins Transcript Find a BOTOX® specialist Find a BO…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/maddis-testimonial,main_region_0,default,templateIds: tpl_10
Maddi’s Testimonial - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/maddis-testimonial,site_footer,default,templateIds: tpl_10
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,header_utility_strip,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,header_primary_navigation,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: A PHYSICAL EXAM IS THE BEST WAY TO DIAGNOSE SPASTICITY A PHYSICAL EXAM IS THE BEST WAY TO DIAGNOSE SPASTICITY…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,main_region_0,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),main region 1,Major content region in main (div). Preview: Common exams to diagnose Spasticity include: Physical exam to measure nerve activity or shortening of muscles due to Spa…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,main_region_1,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),main region 2,"Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-48940275 .abbv-background-container-display { background-image : url(""…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,main_region_2,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),main region 3,Major content region in main (div). Preview: Understanding Spasticity Learn more about the condition BOTOX® Experiences Hear from patients and experts…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,main_region_3,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,form_block_0,default,templateIds: tpl_11
How a Spasticity Diagnosis Is Made - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/diagnosis,site_footer,default,templateIds: tpl_11
BOTOX® for Spasticity Cost - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/cost,header_utility_strip,default,templateIds: tpl_12
BOTOX® for Spasticity Cost - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/cost,header_primary_navigation,default,templateIds: tpl_12
BOTOX® for Spasticity Cost - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: STAY CONNECTED TO SAVINGS AND SUPPORT STAY CONNECTED TO SAVINGS AND SUPPORT .abbv-image-text-v1-1304081368-large { displ…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/cost,main_region_0,default,templateIds: tpl_12
BOTOX® for Spasticity Cost - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/cost,site_footer,default,templateIds: tpl_12
Sitemap,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/sitemap,header_utility_strip,default,templateIds: tpl_13
Sitemap,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/sitemap,header_primary_navigation,default,templateIds: tpl_13
Sitemap,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-613791942 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/sitemap,main_region_0,default,templateIds: tpl_13
Sitemap,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/sitemap,site_footer,default,templateIds: tpl_13
Amy’s Testimonial - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/amys-testimonial,header_utility_strip,default,templateIds: tpl_14
Amy’s Testimonial - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/amys-testimonial,header_primary_navigation,default,templateIds: tpl_14
Amy’s Testimonial - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: Home Reviews and Stories BOTOX® Made a Difference For Amy Transcript Find a BOTOX® specialist Find a BOTOX® specialist S…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/amys-testimonial,main_region_0,default,templateIds: tpl_14
Amy’s Testimonial - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/reviews-and-stories/amys-testimonial,site_footer,default,templateIds: tpl_14
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,header_utility_strip,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,header_primary_navigation,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,main region 0,Major content region in main (div). Preview: WHAT ARE THE POSSIBLE SIDE EFFECTS OF BOTOX® FOR SPASTICITY? WHAT ARE THE POSSIBLE SIDE EFFECTS OF BOTOX® FOR SPASTICITY…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,main_region_0,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,main region 1,Major content region in main (div). Preview: The most common side effects seen in clinical studies for Adult Spasticity were: Adult Upper Limb Nausea Fatigue Bronchi…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,main_region_1,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,main region 2,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-455545040 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,main_region_2,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,main region 3,"Major content region in main (div). Preview: .abbv-image-text-v1-1350351259-large { display: inline-block; } “ Lorem ipsum dolor sit amet, consectetur adipiscing eli…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,main_region_3,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,main region 4,Major content region in main (div). Preview: BOTOX® Treatment What you can expect from treatment Caregiver Support How to care for those with Spasticity…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,main_region_4,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,form_block_0,default,templateIds: tpl_15
Side Effects of BOTOX® (onabotulinumtoxinA) for Spasticity,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/side-effects,site_footer,default,templateIds: tpl_15
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,header_utility_strip,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,header_primary_navigation,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 0,Major content region in main (div). Preview: Proven to reduce muscle stiffness caused by Spasticity BOTOX® takes a different approach from oral medications. BOTOX® i…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_0,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 1,"Major content region in main (div). Preview: .abbv-image-text-v1-1783174316-large { display: inline-block; } In clinical studies, BOTOX® was shown to significantly r…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_1,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 2,Major content region in main (div). Preview: .abbv-image-text-v1-955613517-large { display: inline-block; } BOTOX® for Spasticity facts BOTOX® is FDA-approved to tre…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_2,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 3,Major content region in main (div). Preview: .abbv-image-text-v1-1285413925-large { display: inline-block; } .abbv-image-text-v1-614324956-large { display: inline-bl…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_3,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 4,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1628342843 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_4,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,main region 5,Major content region in main (div). Preview: Learn From Experience See an expert to discuss treatment BOTOX® Experiences Hear from patients and experts…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,main_region_5,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,form_block_0,default,templateIds: tpl_16
FDA Approved BOTOX® (onabotulinumtoxinA) for Spasticity,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/about-botox,site_footer,default,templateIds: tpl_16
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,header_utility_strip,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,header_primary_navigation,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 0,Major content region in main (div). Preview: WHAT TO EXPECT FROM BOTOX® TREATMENT FOR SPASTICITY WHAT TO EXPECT FROM BOTOX® TREATMENT FOR SPASTICITY…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_0,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 1,Major content region in main (div). Preview: Key questions to ask your doctor .abbv-image-text-v1-2128496945-large { display: inline-block; } Key questions to ask yo…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_1,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 2,Major content region in main (div). Preview: .abbv-image-text-v1-1712307459-large { display: inline-block; } One treatment every 3 months People with muscle stiffnes…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_2,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 3,Major content region in main (div). Preview: Plan ahead for your BOTOX® treatment Start Continue .abbv-image-text-v1-1218879984-large { display: inline-block; } For …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_3,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 4,Major content region in main (div). Preview: .abbv-image-text-v1-144820230-large { display: inline-block; } You may pay as little as $0* for out-of-pocket costs not …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_4,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 5,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-385805215 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_5,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 6,Major content region in main (div). Preview: BOTOX® Experiences Hear from patients and experts BOTOX® Side Effects Learn about possible risks…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_6,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),main region 7,Major content region in main (div). Preview: CREATE YOUR ACCOUNT CREATE YOUR ACCOUNT Have a BOTOX.COM Account? Get personalized resources for the journey ahead: trea…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,main_region_7,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,form_block_0,default,templateIds: tpl_17
What to Expect During Treatment - BOTOX® (onabotulinumtoxinA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.botoxspasticity.com/what-to-expect,site_footer,default,templateIds: tpl_17
